장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1,취평2리 경로당,충청남도,서산시,44210,충청남도 서산시 부석면 취평 2길 18-25,,36.7138467,126.3936191,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,창리경로당,충청남도,서산시,44210,충청남도 서산시 부석면 무학로 110,,36.6367143,126.3730129,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,마룡리 경로당,충청남도,서산시,44210,충청남도 서산시 부석면 고잠1길 7,,36.65835089,126.3836582,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,지산3리 경로당,충청남도,서산시,44210,충청남도 서산시 부석면 인정로 588,,36.6879352,126.4252289,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,월계1리 경로당,충청남도,서산시,44210,충청남도 서산시 부석면 흥천길 165,,36.731033,126.400294,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,양길1리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 한월당로474,,36.8224116,126.3806184,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,양길2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 팔봉산로 177,,36.824126,126.3673919,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,어송2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 어송6길 9-5,,36.78607416,126.3671373,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,어송3리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 팔봉1로 180,,36.79651388,126.3600322,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,금학2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 한월당로 596,,36.8154286,126.390602,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,덕송2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 팔봉1로 531,,36.8217501,126.3441064,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,대황1리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 문현로 94,,36.83293471,126.3746615,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,흑석1리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 흑석중앙길 7,,36.84573586,126.3764333,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,일람 3리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 사연동로 19,,36.818935,126.4419727,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,예덕1리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 솔예로 150,,36.847017,126.5001358,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,예덕2리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 솔예로 244,,36.85541695,126.4999299,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,예덕3리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 솔예로 353,,36.86519709,126.4994039,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,갈현1리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 두치로 132,,36.8276999025,126.4677653,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,갈현2리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 두치로 279-1,,36.824307,126.4808261,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,갈산2리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 회선동1길 123,,36.80502462,126.5782361,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,석남4통 경로당,충청남도,서산시,44210,충청남도 서산시 동서1로 152-12,,36.767559,126.4537614,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,예천1통 경로당,충청남도,서산시,44210,충청남도 서산시 여전중앙길 108,,36.762846,126.4423196,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,장2통 경로당,충청남도,서산시,44210,충청남도 서산시 낫머리길 130-6,,36.73842077,126.4796274,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,강수1리 장천경로당,충청남도,서산시,44210,충청남도 서산시 부석면 강경벌로 377,,36.7445227,126.3761511,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,남정2리 경로당,충청남도,서산시,44210,충청남도 서산시 고북면 고북3로 307,,36.68588321,126.5148853,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,산동1리 마을회관,충청남도,서산시,44210,충청남도 서산시 인지면 산저1길 41,,36.72000437,126.4208313,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,샤론노인요양원,충청남도,서산시,44210,충청남도 서산시 고북면 고수관로 596-6,,36.67203686,126.5418114,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,고산리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 장생동로 215-3,,36.7866145,126.628329,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,팔중리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 팔중길 38,,36.7937076,126.636725,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,여미리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 이문안길 64,,36.823351,126.5740665,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,원평리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 원평1로 3,,36.7664003,126.6311828,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,갈산1리?4리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 운암로 932,,36.8126088,126.5713226,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,수당리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 장생동로 707,,36.8136108,126.5973866,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,수평1리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 장생동로 502,,36.80291149,126.6151855,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,갈산3리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 무태울1길 5,,36.79702354,126.5774205,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,귀밀리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 덕지천로 731,,36.7301443,126.5065556,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,반양1리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 관터로 26,,36.7196313,126.5401628,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,황락리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 황락1길 103-8,,36.71317294,126.5575048,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,오학리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 백학1길 48,,36.7217537,126.5523244,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,저성리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 저성길 128-10,,36.70553996,126.5232971,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,억대리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 덕지천로 859-3,,36.7265236,126.519376,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,동문43통 경로당,충청남도,서산시,44210,충청남도 서산시 율지13로 37,,36.78172671,126.462367,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,동문71통 경로당,충청남도,서산시,44210,충청남도 서산시 한마음2로 43-9,,36.7775097,126.4566798,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2020-06-26,4530000,충청남도 서산시
1,상황경로당,충청남도,홍성군,44800,,충청남도 홍성군 서부면 상황리 280-4,36.58186754,126.4794004,30,충청남도 홍성군,041-630-1445,홍성경찰서,N,0,7,2021-01-11,6440000,충청남도
1,화천1리 경로당,경상북도,영양군,51700,경상북도 영양군 영양읍 영양창수로 577,,36.645214,129.1711307,30,영양군청 건설안전과 도로담당,054-680-6722,영양경찰서,N,0,6,2021-09-29,5170000,경상북도 영양군
1,현3리 경로당,경상북도,영양군,51700,경상북도 영양군 영양읍 현동3길 5-5,,36.645432,129.121919,30,영양군청 건설안전과 도로담당,054-680-6722,영양경찰서,N,0,6,2021-09-29,5170000,경상북도 영양군
1,정족1리 경로당,경상북도,영양군,51700,경상북도 영양군 청기면 댓두들2길 4-1,,36.680219,129.0580443,30,영양군청 건설안전과 도로담당,054-680-6722,영양경찰서,N,0,6,2021-09-29,5170000,경상북도 영양군
1,연당리 경로당,경상북도,영양군,51700,경상북도 영양군 입암면 서석지1길 5,,36.61143607,129.0693318,30,영양군청 건설안전과 도로담당,054-680-6722,영양경찰서,Y,2,6,2021-09-29,5170000,경상북도 영양군
1,단개 경로당,경상북도,영양군,51700,경상북도 영양군 석보면 석보로 338,,36.560543,129.1157048,30,영양군청 건설안전과 도로담당,054-680-6722,영양경찰서,Y,1,6,2021-09-29,5170000,경상북도 영양군
1,학성경로당,울산광역시,중구,36900,울산광역시 중구 구교로 92(학성동),울산광역시 중구 학성동 153-1,35.55535512,129.3343205,50,울산광역시 중구,052-290-3960,울산중부경찰서,Y,1,20,2021-09-27,3690000,울산광역시 중구
1,중구노인복지관,울산광역시,중구,36900,울산광역시 중구 해오름2길 50(남외동),울산광역시 중구 남외동 1010-1,35.56266574,129.3426135,30,울산광역시 중구,052-290-3960,울산중부경찰서,Y,1,10,2021-09-27,3690000,울산광역시 중구
1,약사경로당,울산광역시,중구,36900,울산광역시 중구 평산4길 35(약사동),울산광역시 중구 약사동 600-6,35.57000303,129.337463,30,울산광역시 중구,052-290-3960,울산중부경찰서,Y,1,15,2021-09-27,3690000,울산광역시 중구
1,함월노인복지관,울산광역시,중구,36900,울산광역시 중구 종가3길 15(약사동),울산광역시 중구 유곡동 216-3,35.56124574,129.2967386,40,울산광역시 중구,052-290-3960,울산중부경찰서,Y,1,24,2021-09-27,3690000,울산광역시 중구
1,송학경로당,울산광역시,중구,36900,울산광역시 중구 서원1길 96(반구동),울산광역시 중구 반구동 108-19,35.55921422,129.3388344,30,울산광역시 중구,052-290-3960,울산중부경찰서,N,0,10,2021-09-27,3690000,울산광역시 중구
1,장생경로당,울산광역시,중구,36900,울산광역시 중구 우정10길 47-1(우정동),울산광역시 중구 우정동 477-3,35.56234104,129.3131522,30,울산광역시 중구,052-290-3960,울산중부경찰서,N,0,7,2021-09-27,3690000,울산광역시 중구
1,행운회관경로당,울산광역시,중구,36900,울산광역시 중구 다운7길 78(다운동),울산광역시 중구 다운동 820-4,35.56003484,129.2651223,30,울산광역시 중구,052-290-3960,울산중부경찰서,N,0,10,2021-09-27,3690000,울산광역시 중구
1,조촌1리 경로당,충청북도,음성군,43770,충청북도 음성군 원남면 원중로 296,,36.8770528,127.6207052,30,충청북도 음성군,043-871-3873,음성경찰서,N,0,,2020-11-30,4470000,충청북도 음성군
1,비산2리 마을회관,충청북도,음성군,43770,충청북도 음성군 소이면 비산로 33번길 9-2,,36.9408477,127.7450192,30,충청북도 음성군,043-871-3873,음성경찰서,N,0,,2020-11-30,4470000,충청북도 음성군
1,조촌2리 경로당,충청북도,음성군,43770,충청북도 음성군 원남면 원중로 417번길 3,,36.87547179,127.6089701,30,충청북도 음성군,043-871-3873,음성경찰서,N,0,,2020-11-30,4470000,충청북도 음성군
1,대사리 경로당,충청북도,음성군,43770,충청북도 음성군 삼성면 금일로 1282-1,,37.04283593,127.4751488,30,충청북도 음성군,043-871-3873,음성경찰서,N,0,,2020-11-30,4470000,충청북도 음성군
1,내곡리 경로당,충청북도,음성군,43770,충청북도 음성군 금왕읍 금율로2,,37.007029,127.541959,30,충청북도 음성군,043-871-3873,음성경찰서,N,0,,2020-11-30,4470000,충청북도 음성군
1,삼생3리 경로당,충청북도,음성군,43770,충청북도 음성군 음성읍 덕생로 288번길 14-4,,36.90367942,127.6033058,30,충청북도 음성군,043-871-3873,음성경찰서,Y,1,,2020-11-30,4470000,충청북도 음성군
1,읍내6리 마을회관,충청북도,음성군,43770,충청북도 음성군 음성읍 설성공원길 33,,36.93318534,127.690463,30,충청북도 음성군,043-871-3873,음성경찰서,Y,1,,2020-11-30,4470000,충청북도 음성군
1,각회2리 노인정,충청북도,음성군,43770,충청북도 음성군 금왕읍 각구실길 223번길 138-1,,37.00823329,127.5726851,30,충청북도 음성군,043-871-3873,음성경찰서,N,0,,2020-11-30,4470000,충청북도 음성군
1,후미1리 경로당,충청북도,음성군,43770,충청북도 음성군 소이면 소이로 481,,36.919116,127.762644,30,충청북도 음성군,043-871-3873,음성경찰서,N,0,,2020-11-30,4470000,충청북도 음성군
